state,date,cum_covid_cases,cum_covid_deaths,cum_one_vax_dose,covid_cases,covid_deaths,one_vax_dose
Hawaii,2022-08-28,337737,1632,1265826,2219,13,918
Hawaii,2022-09-04,339514,1644,1266721,1777,12,895
Hawaii,2022-09-11,340729,1655,1267215,1215,11,494
Hawaii,2022-09-18,342072,1665,1268300,1343,10,1085
Hawaii,2022-09-25,343204,1679,1269540,1132,14,1240
Hawaii,2022-10-02,355959,1686,1271417,12755,7,1877
Hawaii,2022-10-09,357232,1694,1273367,1273,8,1950
Hawaii,2022-10-16,358279,1699,1275335,1047,5,1968
Hawaii,2022-10-23,360490,1702,1277018,2211,3,1683
Hawaii,2022-10-30,361817,1704,1278647,1327,2,1629
Hawaii,2022-11-06,362834,1711,1280229,1017,7,1582
Hawaii,2022-11-13,364122,1716,1281917,1288,5,1688
Hawaii,2022-11-20,365171,1722,1283259,1049,6,1342
Hawaii,2022-11-27,366340,1732,1284635,1169,10,1376
Hawaii,2022-12-04,367352,1737,1285389,1012,5,754
Hawaii,2022-12-11,368723,1744,1286980,1371,7,1591
Hawaii,2022-12-18,369914,1748,1287981,1191,4,1001
Hawaii,2022-12-25,371103,1758,1289042,1189,10,1061
Hawaii,2023-01-01,372198,1761,1289826,1095,3,784
Hawaii,2023-01-08,373514,1765,1290510,1316,4,684
Hawaii,2023-01-15,374857,1770,1291491,1343,5,981
Hawaii,2023-01-22,375925,1775,1292199,1068,5,708
Hawaii,2023-01-29,376977,1786,1292719,1052,11,520
Hawaii,2023-02-05,377743,1797,1293224,766,11,505
Hawaii,2023-02-12,378481,1805,1293706,738,8,482
Hawaii,2023-02-19,379100,1822,1294113,619,17,407
Hawaii,2023-02-26,379100,1822,1294518,0,0,405
Hawaii,2023-03-05,380098,1834,1294885,998,12,367
Hawaii,2023-03-12,380608,1841,1294885,510,7,0
Idaho,2020-01-26,0,0,0,0,0,0
Idaho,2020-02-02,0,0,0,0,0,0
Idaho,2020-02-09,0,0,0,0,0,0
Idaho,2020-02-16,0,0,0,0,0,0
Idaho,2020-02-23,0,0,0,0,0,0
Idaho,2020-03-01,0,0,0,0,0,0
Idaho,2020-03-08,0,0,0,0,0,0
Idaho,2020-03-15,4,0,0,4,0,0
Idaho,2020-03-22,42,0,0,38,0,0
Idaho,2020-03-29,281,5,0,239,5,0
Idaho,2020-04-05,1078,10,0,797,5,0
Idaho,2020-04-12,1407,27,0,329,17,0
Idaho,2020-04-19,1668,44,0,261,17,0
Idaho,2020-04-26,1897,56,0,229,12,0
Idaho,2020-05-03,2061,64,0,164,8,0
Idaho,2020-05-10,2230,67,0,169,3,0
Idaho,2020-05-17,2419,73,0,189,6,0
Idaho,2020-05-24,2626,79,0,207,6,0
Idaho,2020-05-31,2839,82,0,213,3,0
Idaho,2020-06-07,3139,83,0,300,1,0
Idaho,2020-06-14,3399,87,0,260,4,0
Idaho,2020-06-21,4006,89,0,607,2,0
Idaho,2020-06-28,5322,91,0,1316,2,0
Idaho,2020-07-05,7733,93,0,2411,2,0
Idaho,2020-07-12,10903,102,0,3170,9,0
Idaho,2020-07-19,14874,119,0,3971,17,0
Idaho,2020-07-26,18178,146,0,3304,27,0
Idaho,2020-08-02,21110,197,0,2932,51,0
Idaho,2020-08-09,24675,237,0,3565,40,0
Idaho,2020-08-16,27656,269,0,2981,32,0
Idaho,2020-08-23,29845,307,0,2189,38,0
Idaho,2020-08-30,31858,359,0,2013,52,0
Idaho,2020-09-06,33664,385,0,1806,26,0
Idaho,2020-09-13,35279,415,0,1615,30,0
Idaho,2020-09-20,37491,443,0,2212,28,0
Idaho,2020-09-27,40501,460,0,3010,17,0
Idaho,2020-10-04,43964,482,0,3463,22,0
Idaho,2020-10-11,48066,507,0,4102,25,0
Idaho,2020-10-18,53092,529,0,5026,21,0
Idaho,2020-10-25,59344,573,0,6252,45,0
Idaho,2020-11-01,65088,630,0,5744,57,0
Idaho,2020-11-08,72961,686,0,7873,56,0
Idaho,2020-11-15,82245,759,0,9284,73,0
Idaho,2020-11-22,91653,849,0,9408,90,0
Idaho,2020-11-29,100484,920,0,8831,71,0
Idaho,2020-12-06,110510,1035,0,10026,115,0
Idaho,2020-12-13,121179,1175,0,10669,140,0
Idaho,2020-12-20,129960,1280,0,8781,105,0
Idaho,2020-12-27,136215,1354,0,6255,74,0
Idaho,2021-01-03,142507,1448,0,6292,94,0
Idaho,2021-01-10,149667,1534,0,7160,86,0
Idaho,2021-01-17,155554,1607,0,5887,73,0
Idaho,2021-01-24,159506,1669,0,3952,62,0
Idaho,2021-01-31,162683,1725,0,3177,56,0
Idaho,2021-02-07,165209,1767,0,2526,42,0
Idaho,2021-02-14,167483,1803,167259,2274,36,167259
Idaho,2021-02-21,169150,1826,219703,1667,23,52444
Idaho,2021-02-28,171140,1860,249980,1990,34,30277
Idaho,2021-03-07,172931,1879,289977,1791,19,39997
Idaho,2021-03-14,175236,1910,332271,2305,31,42294
Idaho,2021-03-21,177420,1941,382524,2184,31,50253
Idaho,2021-03-28,179428,1954,439001,2008,13,56477
Idaho,2021-04-04,181181,1966,487864,1753,12,48863
Idaho,2021-04-11,183153,1993,537311,1972,27,49447
Idaho,2021-04-18,184769,2017,567527,1616,24,30216
Idaho,2021-04-25,186183,2031,591197,1414,14,23670
Idaho,2021-05-02,187656,2046,610267,1473,15,19070
Idaho,2021-05-09,188788,2061,625950,1132,15,15683
Idaho,2021-05-16,189908,2069,640088,1120,8,14138
Idaho,2021-05-23,191068,2080,655579,1160,11,15491
Idaho,2021-05-30,192012,2090,669785,944,10,14206
Idaho,2021-06-06,192795,2101,678100,783,11,8315
Idaho,2021-06-13,193515,2116,686860,720,15,8760
Idaho,2021-06-20,194006,2122,696985,491,6,10125
Idaho,2021-06-27,194690,2145,702858,684,23,5873
Idaho,2021-07-04,195172,2158,709532,482,13,6674
Idaho,2021-07-11,195831,2165,715023,659,7,5491
Idaho,2021-07-18,196856,2173,720982,1025,8,5959
Idaho,2021-07-25,198296,2183,726687,1440,10,5705
Idaho,2021-08-01,200484,2197,735615,2188,14,8928
Idaho,2021-08-08,204091,2217,746031,3607,20,10416
Idaho,2021-08-15,208054,2245,756750,3963,28,10719
Idaho,2021-08-22,212939,2283,770533,4885,38,13783
Idaho,2021-08-29,217887,2327,785845,4948,44,15312
Idaho,2021-09-05,225544,2379,798570,7657,52,12725
Idaho,2021-09-12,233907,2472,809840,8363,93,11270
Idaho,2021-09-19,242321,2636,822532,8414,164,12692
Idaho,2021-09-26,250955,2753,833842,8634,117,11310
Idaho,2021-10-03,260351,2964,843549,9396,210,9707
Idaho,2021-10-10,268660,3122,853579,8309,159,10030
Idaho,2021-10-17,277167,3256,860064,8507,134,6485
Idaho,2021-10-24,285245,3413,867779,8078,157,7715
Idaho,2021-10-31,291316,3538,876182,6071,125,8403
Idaho,2021-11-07,296299,3646,884123,4983,108,7941
Idaho,2021-11-14,299849,3745,891102,3550,99,6979
Idaho,2021-11-21,303296,3846,898592,3447,101,7490
Idaho,2021-11-28,305762,3899,902388,2466,53,3796
Idaho,2021-12-05,308869,3970,911734,3107,71,9346
Idaho,2021-12-12,311692,4029,918694,2823,59,6960
Idaho,2021-12-19,313967,4068,924366,2275,39,5672
Idaho,2021-12-26,315726,4099,929738,1759,31,5372
Idaho,2022-01-02,319382,4162,932669,3656,63,2931
Idaho,2022-01-09,327451,4237,937435,8069,75,4766
Idaho,2022-01-16,340857,4274,942804,13406,37,5369
Idaho,2022-01-23,358057,4323,966474,17200,48,23670
Idaho,2022-01-30,377721,4405,1063286,19664,83,96812
Idaho,2022-02-06,391067,4479,1067869,13346,74,4583
Idaho,2022-02-13,403137,4553,1071290,12070,73,3421
Idaho,2022-02-20,414513,4676,1074614,11376,124,3324
Idaho,2022-02-27,423638,4730,1077265,9125,54,2651
Idaho,2022-03-06,432483,4788,1079416,8845,58,2151
Idaho,2022-03-13,437931,4819,1081013,5448,31,1597
Idaho,2022-03-20,441938,4834,1082701,4007,15,1688
Idaho,2022-03-27,443549,4867,1084285,1611,33,1584
Idaho,2022-04-03,444210,4876,1085790,661,9,1505
Idaho,2022-04-10,444637,4895,1087319,427,19,1529
Idaho,2022-04-17,445040,4913,1088947,403,18,1628
Idaho,2022-04-24,445545,4922,1090460,505,9,1513
Idaho,2022-05-01,446040,4927,1091868,495,5,1408
Idaho,2022-05-08,446856,4928,1100974,816,1,9106
Idaho,2022-05-15,447913,4933,1103444,1057,5,2470
Idaho,2022-05-22,449265,4936,1105105,1352,3,1661
Idaho,2022-05-29,450957,4940,1107205,1692,4,2100
Idaho,2022-06-05,452918,4942,1108244,1961,2,1039
Idaho,2022-06-12,455427,4951,1109480,2509,9,1236
Idaho,2022-06-19,457907,4954,1110237,2480,3,757
Idaho,2022-06-26,460741,4966,1111025,2834,12,788
Idaho,2022-07-03,464094,4981,1113236,3353,15,2211
Idaho,2022-07-10,467770,4993,1114281,3676,12,1045
Idaho,2022-07-17,471623,5001,1115712,3853,8,1431
Idaho,2022-07-24,475344,5017,1117949,3721,16,2237
Idaho,2022-07-31,478662,5035,1119434,3318,18,1485
Idaho,2022-08-07,481562,5053,1119434,2900,18,-8499
Idaho,2022-08-14,484008,5060,1112411,2446,7,1476
Idaho,2022-08-21,486100,5090,1113819,2092,30,1408
Idaho,2022-08-28,488067,5107,1114953,1967,17,1134
Idaho,2022-09-04,490003,5118,1115892,1936,11,939
Idaho,2022-09-11,491564,5131,1116521,1561,13,629
Idaho,2022-09-18,493071,5156,1117574,1507,25,1053
Idaho,2022-09-25,494593,5166,1118957,1522,10,1383
Idaho,2022-10-02,495873,5176,1120412,1280,10,1455
Idaho,2022-10-09,497007,5187,1121952,1134,11,1540
Idaho,2022-10-16,498082,5198,1123455,1075,11,1503
Idaho,2022-10-23,498808,5203,1125046,726,5,1591
Idaho,2022-10-30,499849,5216,1126957,1041,13,1911
Idaho,2022-11-06,500884,5225,1129423,1035,9,2466
Idaho,2022-11-13,502105,5237,1130960,1221,12,1537
Idaho,2022-11-20,503346,5246,1132369,1241,9,1409
Idaho,2022-11-27,504770,5251,1133984,1424,5,1615
Idaho,2022-12-04,506232,5268,1134858,1462,17,874
Idaho,2022-12-11,507870,5280,1135871,1638,12,1013
Idaho,2022-12-18,509199,5287,1136880,1329,7,1009
Idaho,2022-12-25,510535,5303,1137795,1336,16,915
Idaho,2023-01-01,511601,5316,1138463,1066,13,668
Idaho,2023-01-08,512726,5320,1139105,1125,4,642
Idaho,2023-01-15,513667,5339,1139850,941,19,745
Idaho,2023-01-22,514326,5344,1140505,659,5,655
Idaho,2023-01-29,515002,5357,1140867,676,13,362
Idaho,2023-02-05,515706,5373,1141412,704,16,545
Idaho,2023-02-12,516578,5378,1141888,872,5,476
Idaho,2023-02-19,517540,5389,1142261,962,11,373
Idaho,2023-02-26,518431,5393,1142629,891,4,368
Idaho,2023-03-05,519850,5399,1143030,1419,6,401
Idaho,2023-03-12,521120,5416,1143030,1270,17,0
Illinois,2020-01-26,1,0,0,1,0,0
Illinois,2020-02-02,2,0,0,1,0,0
Illinois,2020-02-09,2,0,0,0,0,0
Illinois,2020-02-16,2,0,0,0,0,0
Illinois,2020-02-23,2,0,0,0,0,0
Illinois,2020-03-01,3,0,0,1,0,0
Illinois,2020-03-08,7,0,0,4,0,0
Illinois,2020-03-15,66,0,0,59,0,0
Illinois,2020-03-22,1049,9,0,983,9,0
Illinois,2020-03-29,4596,66,0,3547,57,0
Illinois,2020-04-05,11259,274,0,6663,208,0
Illinois,2020-04-12,20852,720,0,9593,446,0
Illinois,2020-04-19,30357,1290,0,9505,570,0
Illinois,2020-04-26,43903,1933,0,13546,643,0
Illinois,2020-05-03,61499,2618,0,17596,685,0
Illinois,2020-05-10,77741,3406,0,16242,788,0
Illinois,2020-05-17,94191,4177,0,16450,771,0
Illinois,2020-05-24,110304,4856,0,16113,679,0
Illinois,2020-05-31,120260,5390,0,9956,534,0
Illinois,2020-06-07,127757,5904,0,7497,514,0
Illinois,2020-06-14,132543,6308,0,4786,404,0
Illinois,2020-06-21,136762,6647,0,4219,339,0
Illinois,2020-06-28,141723,6888,0,4961,241,0
Illinois,2020-07-05,147251,7020,0,5528,132,0
Illinois,2020-07-12,155048,7388,0,7797,368,0
Illinois,2020-07-19,162750,7488,0,7702,100,0
Illinois,2020-07-26,172663,7590,0,9913,102,0
Illinois,2020-08-02,183224,7714,0,10561,124,0
Illinois,2020-08-09,195380,7845,0,12156,131,0
Illinois,2020-08-16,207412,7955,0,12032,110,0
Illinois,2020-08-23,221594,8089,0,14182,134,0
Illinois,2020-08-30,235058,8228,0,13464,139,0
Illinois,2020-09-06,251515,8390,0,16457,162,0
Illinois,2020-09-13,263459,8541,0,11944,151,0
Illinois,2020-09-20,276443,8686,0,12984,145,0
Illinois,2020-09-27,290373,8845,0,13930,159,0
Illinois,2020-10-04,304235,9040,0,13862,195,0
Illinois,2020-10-11,322178,9230,0,17943,190,0
Illinois,2020-10-18,347631,9474,0,25453,244,0
Illinois,2020-10-25,378958,9775,0,31327,301,0
Illinois,2020-11-01,423527,10075,0,44569,300,0
Illinois,2020-11-08,487987,10538,0,64460,463,0
Illinois,2020-11-15,573616,11162,0,85629,624,0
Illinois,2020-11-22,656298,12051,0,82682,889,0
Illinois,2020-11-29,720114,12882,0,63816,831,0
Illinois,2020-12-06,787573,14116,0,67459,1234,0
Illinois,2020-12-13,848904,15339,0,61331,1223,0
Illinois,2020-12-20,900370,16407,0,51466,1068,0
Illinois,2020-12-27,937909,17336,0,37539,929,0
Illinois,2021-01-03,979821,18322,0,41912,986,0
Illinois,2021-01-10,1028750,19293,0,48929,971,0
Illinois,2021-01-17,1068829,20050,0,40079,757,0
Illinois,2021-01-24,1101819,20680,0,32990,630,0
Illinois,2021-01-31,1126301,21253,0,24482,573,0
Illinois,2021-02-07,1146346,21738,0,20045,485,0
Illinois,2021-02-14,1162154,22121,1375931,15808,383,1375931
Illinois,2021-02-21,1174409,22466,1712777,12255,345,336846
Illinois,2021-02-28,1186696,22735,1964466,12287,269,251689
Illinois,2021-03-07,1198335,23015,2275017,11639,280,310551
Illinois,2021-03-14,1209331,23207,2754782,10996,192,479765
Illinois,2021-03-21,1221863,23357,3147727,12532,150,392945
Illinois,2021-03-28,1237828,23521,3671282,15965,164,523555
Illinois,2021-04-04,1256634,23654,4207838,18806,133,536556
Illinois,2021-04-11,1279772,23793,4732641,23138,139,524803
Illinois,2021-04-18,1302241,23955,5203597,22469,162,470956
Illinois,2021-04-25,1321033,24139,5618182,18792,184,414585
Illinois,2021-05-02,1339728,24358,5939733,18695,219,321551
Illinois,2021-05-09,1354967,24577,6144296,15239,219,204563
Illinois,2021-05-16,1366268,24795,6365032,11301,218,220736
Illinois,2021-05-23,1375508,25001,6678706,9240,206,313674
Illinois,2021-05-30,1381665,25185,6919678,6157,184,240972
Illinois,2021-06-06,1385245,25352,7060628,3580,167,140950
Illinois,2021-06-13,1387595,25481,7199627,2350,129,138999
Illinois,2021-06-20,1388723,25566,7360655,1128,85,161028
Illinois,2021-06-27,1390470,25638,7456769,1747,71,96114
Illinois,2021-07-04,1392554,25696,7571801,2084,59,115032
Illinois,2021-07-11,1395499,25756,7632442,2945,59,60641
Illinois,2021-07-18,1399948,25820,7715200,4449,65,82758
Illinois,2021-07-25,1407932,25867,7798525,7984,47,83325
Illinois,2021-08-01,1419611,25916,7900903,11679,49,102378
Illinois,2021-08-08,1436358,25992,8011749,16747,76,110846
Illinois,2021-08-15,1457692,26094,8119173,21334,100,107424
Illinois,2021-08-22,1482376,26223,8222218,24684,131,103045
Illinois,2021-08-29,1508012,26420,8311714,25636,197,89496
Illinois,2021-09-05,1538333,26623,8417342,30321,194,105628
Illinois,2021-09-12,1564391,26845,8492166,26058,231,74824
Illinois,2021-09-19,1590350,27175,8563930,25959,330,71764
Illinois,2021-09-26,1612135,27440,8627053,21785,265,63123
Illinois,2021-10-03,1630878,27714,8686416,18743,274,59363
Illinois,2021-10-10,1650118,27965,8773286,19240,251,86870
Illinois,2021-10-17,1665786,28197,8799663,15668,232,26377
Illinois,2021-10-24,1680922,28414,8814692,15136,217,15029
Illinois,2021-10-31,1695537,28620,8819815,14615,206,-520067
Illinois,2021-11-07,1712996,28832,8389587,17459,212,94962
Illinois,2021-11-14,1735596,28986,8464542,22600,154,74955
Illinois,2021-11-21,1763875,29157,8541064,28279,171,-6315
Illinois,2021-11-28,1784906,29258,8703666,21031,101,245439
Illinois,2021-12-05,1835082,29521,8816035,50176,263,106112
Illinois,2021-12-12,1884748,29842,8941041,49666,321,131263
Illinois,2021-12-19,1944061,30202,9016047,59313,360,75006
Illinois,2021-12-26,2021320,30566,9101952,77259,364,83643
Illinois,2022-01-02,2149574,31017,9170703,128254,451,50286
Illinois,2022-01-09,2382480,31660,9256381,232906,643,106405
Illinois,2022-01-16,2589656,32532,9362626,207176,872,103735
Illinois,2022-01-23,2773401,33446,9474104,183745,914,100415
Illinois,2022-01-30,2897192,34439,9534103,123791,993,61313
Illinois,2022-02-06,2957582,35157,9588261,60390,718,40390
Illinois,2022-02-13,2987514,35725,9607705,29932,568,9375
Illinois,2022-02-20,3013718,36360,9611954,26204,635,28638
Illinois,2022-02-27,3026740,36792,9626645,13022,432,16275
Illinois,2022-03-06,3037205,37108,9644434,10465,316,27912
Illinois,2022-03-13,3045720,37310,9667903,8515,202,7340
Illinois,2022-03-20,3053191,37459,9673146,7471,149,4772
Illinois,2022-03-27,3061232,37589,9682610,8039,130,15477
Illinois,2022-04-03,3069659,37684,9689386,8429,95,-1146
Illinois,2022-04-10,3080443,37764,9694974,10784,80,12620
Illinois,2022-04-17,3094495,37815,9704426,14052,51,6822
Illinois,2022-04-24,3114045,37862,9699715,19550,44,-2243
Illinois,2022-05-01,3138692,37903,9719568,24647,39,22513
Illinois,2022-05-08,3169327,37956,9731099,30635,58,3025
Illinois,2022-05-15,3209355,38005,9750554,40028,49,9739
Illinois,2022-05-22,3249542,38068,9748944,40187,63,-64483
Illinois,2022-05-29,3286381,38127,9694163,36839,59,35293
Illinois,2022-06-05,3318982,38188,9708189,32601,61,-36144
Illinois,2022-06-12,3352983,38295,9671825,34001,101,5202
Illinois,2022-06-19,3380095,38410,9682248,27112,121,19027
Illinois,2022-06-26,3407189,38510,9682248,27094,100,-10378
Illinois,2022-07-03,3435405,38601,9671870,28216,91,-5316
Illinois,2022-07-10,3462948,38660,9680749,27543,59,14195
Illinois,2022-07-17,3496014,38737,9695759,33066,77,15010
Illinois,2022-07-24,3528282,38812,9716067,32268,75,20308
Illinois,2022-07-31,3563653,38882,9735813,35371,70,19746
Illinois,2022-08-07,3594415,38966,9748453,30762,84,12640
Illinois,2022-08-14,3620877,39108,9767764,26462,142,19311
Illinois,2022-08-21,3645961,39180,9774733,25084,72,6969
Illinois,2022-08-28,3670258,39284,9778925,24297,104,4192
Illinois,2022-09-04,3696385,39370,9785971,26127,86,7046
Illinois,2022-09-11,3716318,39445,9792215,19933,75,6244
Illinois,2022-09-18,3733902,39536,9804138,17584,91,11923
Illinois,2022-09-25,3751275,39624,9824457,17373,88,20319
Illinois,2022-10-02,3762220,39698,9856601,10945,74,32144
Illinois,2022-10-09,3773667,39777,9875719,11447,79,19118
Illinois,2022-10-16,3784083,39843,9884280,10416,66,8561
Illinois,2022-10-23,3796096,39899,9893283,11955,56,9003
Illinois,2022-10-30,3809678,39982,9914084,13640,83,20801
Illinois,2022-11-06,3823905,40058,9938834,14227,76,24750
Illinois,2022-11-13,3834925,40109,9948984,11020,51,10150
Illinois,2022-11-20,3850508,40198,9970239,15583,89,21255
Illinois,2022-11-27,3860866,40247,9970239,10358,49,-1348
Illinois,2022-12-04,3885398,40339,9986462,24532,92,17571
Illinois,2022-12-11,3906801,40406,9986462,21403,67,-6984
Illinois,2022-12-18,3930135,40502,9991032,23334,96,11554
Illinois,2022-12-25,3953928,40610,9995024,23793,108,3992
Illinois,2023-01-01,3969832,40678,9997814,15904,68,2790
Illinois,2023-01-08,3981275,40747,9997814,11443,69,-3476
Illinois,2023-01-15,3981275,40747,10009915,0,0,15577
Illinois,2023-01-22,4008844,40980,10010787,27569,233,872
Illinois,2023-01-29,4019768,41088,10010787,10924,108,-5012
Illinois,2023-02-05,4029905,41180,10017343,10137,92,11568
Illinois,2023-02-12,4040139,41261,10028100,10234,81,10757
Illinois,2023-02-19,4050952,41335,10030974,10813,74,2874
Illinois,2023-02-26,4062200,41379,10033657,11248,44,2683
Illinois,2023-03-05,4072972,41443,10034284,10772,64,627
Illinois,2023-03-12,4083292,41496,10034284,10320,53,0
Indiana,2020-01-26,0,0,0,0,0,0
Indiana,2020-02-02,0,0,0,0,0,0
Indiana,2020-02-09,0,0,0,0,0,0
Indiana,2020-02-16,0,0,0,0,0,0
Indiana,2020-02-23,0,0,0,0,0,0
Indiana,2020-03-01,0,0,0,0,0,0
Indiana,2020-03-08,2,0,0,2,0,0
Indiana,2020-03-15,20,0,0,18,0,0
Indiana,2020-03-22,204,18,0,184,18,0
Indiana,2020-03-29,1513,76,0,1309,58,0
Indiana,2020-04-05,4411,247,0,2898,171,0
Indiana,2020-04-12,7928,448,0,3517,201,0
Indiana,2020-04-19,11211,702,0,3283,254,0
Indiana,2020-04-26,15012,993,0,3801,291,0
Indiana,2020-05-03,19933,1278,0,4921,285,0
Indiana,2020-05-10,24126,1529,0,4193,251,0
Indiana,2020-05-17,27778,1775,0,3652,246,0
Indiana,2020-05-24,31376,1975,0,3598,200,0
Indiana,2020-05-31,34574,2113,0,3198,138,0
Indiana,2020-06-07,37397,2248,0,2823,135,0
Indiana,2020-06-14,39909,2372,0,2512,124,0
Indiana,2020-06-21,42423,2476,0,2514,104,0
Indiana,2020-06-28,44930,2550,0,2507,74,0
Indiana,2020-07-05,48201,2619,0,3271,69,0
Indiana,2020-07-12,51612,2694,0,3411,75,0
Indiana,2020-07-19,56571,2757,0,4959,63,0
Indiana,2020-07-26,62372,2835,0,5801,78,0
Indiana,2020-08-02,67857,2908,0,5485,73,0
Indiana,2020-08-09,74328,2981,0,6471,73,0
Indiana,2020-08-16,80415,3080,0,6087,99,0
Indiana,2020-08-23,85932,3176,0,5517,96,0
Indiana,2020-08-30,93313,3250,0,7381,74,0
Indiana,2020-09-06,99804,3325,0,6491,75,0
Indiana,2020-09-13,105804,3410,0,6000,85,0
Indiana,2020-09-20,111505,3488,0,5701,78,0
Indiana,2020-09-27,117450,3593,0,5945,105,0
Indiana,2020-10-04,125146,3720,0,7696,127,0
Indiana,2020-10-11,134981,3852,0,9835,132,0
Indiana,2020-10-18,147582,4055,0,12601,203,0
Indiana,2020-10-25,162607,4264,0,15025,209,0
Indiana,2020-11-01,182108,4544,0,19501,280,0
Indiana,2020-11-08,210374,4888,0,28266,344,0
Indiana,2020-11-15,251597,5260,0,41223,372,0
Indiana,2020-11-22,295357,5774,0,43760,514,0
